Date, Open, High, Low, Close, Volume
6/10/2013,206.97,206.98,204.9,205.02,2652420
6/11/2013,203.17,205.95,202.51,203.98,2814520
6/12/2013,204.59,205.23,200.51,201.2,3409855
6/13/2013,201.01,204.4,200.34,203.77,2899698
6/14/2013,203.97,204.745,201.81,202.2,2804859
6/17/2013,203.44,205.1713,202.55,203.04,3220009
6/18/2013,203.02,206.09,202.87,204.87,3278151
6/19/2013,204.44,205.03,201.93,201.94,2846204
6/20/2013,200.67,201.7,197.28,197.35,4516329
6/21/2013,198.5,198.52,193.5401,195.46,8919218
6/24/2013,193.99,194.91,191.34,193.54,4356153
6/25/2013,195.31,195.59,193.15,194.98,3848021
6/26/2013,195.97,196.23,194.5,194.86,3320202
6/27/2013,196.05,196.9,195.29,195.65,3519332
6/28/2013,191.73,192.66,188.41,191.11,10056860
7/1/2013,192.15,193.8,191.12,191.28,4442422
7/2/2013,190.78,193.23,190.26,191.5,3657855
7/3/2013,190.98,194.22,190.51,193.25,1878313
7/5/2013,194.49,195.16,192.35,194.93,2407971
7/8/2013,195.6,195.78,194.61,194.98,2948458
7/9/2013,191.88,192.8,190.78,191.3,5204685
7/10/2013,191.51,193.43,191.2714,192.25,3891960
7/11/2013,193.78,194.11,192.61,192.8,4179123
7/12/2013,193.07,193.6999,191.5901,192.07,4495892
7/15/2013,192.42,194.89,191.68,194,5678238
7/16/2013,194.04,194.58,192.685,193.85,3747394
7/17/2013,194.72,194.89,193.03,194.55,6868411
7/18/2013,198.27,200.94,195.99,197.99,8394310
7/19/2013,197.91,197.99,193.24,193.54,6998591
7/22/2013,193.4,195.79,193.2804,194.09,3399461
7/23/2013,194.21,196.43,194.1,194.98,2864114
7/24/2013,195.95,197.3,195.861,196.61,2958239
7/25/2013,196.3,197.83,195.66,197.22,3014255
7/26/2013,196.59,197.37,195,197.35,2485006
7/29/2013,196.83,197.19,195.53,196.21,2113754
7/30/2013,196.99,197.83,195.81,196.01,2663216
7/31/2013,194.49,196.9099,194.49,195.04,3809982
8/1/2013,196.65,197.17,195.41,195.81,2877770
8/2/2013,195.5,195.5,193.2215,195.16,3873908
8/5/2013,195.16,195.88,194.35,195.5,2492663
8/6/2013,192.26,192.51,190.27,190.99,5939557
8/7/2013,189.6,189.93,188.05,188.56,3901716
8/8/2013,189.45,189.87,186.79,187.93,4547756
8/9/2013,188,189.16,187,187.82,3250000
8/12/2013,186.97,189.556,186.89,189.09,3026839
8/13/2013,189.54,189.99,187.56,188.42,3542932
8/14/2013,188.58,188.926,187.3,187.53,2899115
8/15/2013,186.23,187,185.45,185.79,3692360
8/16/2013,185.54,186.46,185.34,185.34,3427964
8/19/2013,185.3,186.5,183.9787,184.23,3251127
8/20/2013,184.37,185.63,183.1685,184.56,3122098
8/21/2013,184.67,186.57,184.28,184.86,3551207
8/22/2013,185.65,186.25,184.25,185.19,2354836
8/23/2013,185.34,185.74,184.57,185.42,2295092
8/26/2013,185.27,187,184.68,184.74,2174908
8/27/2013,183.63,184.5,182.5701,182.74,3190642
8/28/2013,182.68,183.47,181.1,182.16,3979196
8/29/2013,181.96,183.7,181.44,182.64,2981180
8/30/2013,182.75,182.99,181.51,182.27,2731141
9/3/2013,183.63,184.32,182.51,183.96,3487469
9/4/2013,183.58,184.19,182.31,183.13,2601909
9/5/2013,183.35,185,183.07,184.15,2869883
9/6/2013,184.65,184.99,182.65,183.03,2903717
9/9/2013,183.68,185.49,183.31,184.98,3017439
9/10/2013,187.2,187.65,186.37,186.6,3149830
9/11/2013,186.83,190.87,186.82,190.7,4963022
9/12/2013,190.96,191.32,189.85,190.73,3354845
9/13/2013,191.21,193.1,191,192.17,3710354
9/16/2013,193.7,194.81,192.61,193.15,3907186
9/17/2013,193.42,194.15,191.83,192.16,2931728
9/18/2013,192.6,194.89,192,194.42,3841926
9/19/2013,194.18,194.89,193.22,193.39,3178067
9/20/2013,193.96,194.4299,190.02,190.02,8531193
9/23/2013,190.06,192.41,189.3301,190.99,3340891
9/24/2013,190.93,191.56,189.66,189.97,3085242
9/25/2013,190.14,190.62,188.5,189.47,2654833
9/26/2013,190.1,191.76,189.455,190.22,2093584
9/27/2013,188.87,188.94,186.45,186.92,3907904
9/30/2013,185.56,186.74,184.34,185.18,3978234
10/1/2013,185.34,186.65,184.65,186.38,2682184
10/2/2013,185.54,186.3099,184.41,184.96,3618459
10/3/2013,184.7,184.96,183,183.86,3212240
10/4/2013,184.17,185.13,183.58,184.1,2864163
10/7/2013,181.85,183.31,181.85,182.01,3968362
10/8/2013,181.89,181.99,178.71,178.72,5579833
10/9/2013,179.37,181.67,179.1,181.32,4424359
10/10/2013,183.17,184.77,182.358,184.77,3659606
10/11/2013,185.25,186.23,184.12,186.16,3232828
10/14/2013,185.41,186.99,184.42,186.97,2663207
10/15/2013,185.74,185.94,184.22,184.66,3367275
10/16/2013,185.42,186.73,184.994,186.73,6717979
10/17/2013,173.84,177,172.57,174.83,22368939
10/18/2013,174.8,175,173.25,173.78,10552470
10/21/2013,174.42,174.75,172.6301,172.86,7098685
10/22/2013,173.35,175.57,172.9512,174.97,6980623
10/23/2013,175.09,175.99,174.4,175.77,5416339
10/24/2013,176.43,177.89,176.25,177.8,5534885
10/25/2013,178.43,179.1,176.26,176.85,4844399
10/28/2013,177.04,177.89,176.2,177.35,3712733
10/29/2013,177.62,182.32,177.5,182.12,8909330
10/30/2013,181.69,182.18,179.86,180.15,5275922
10/31/2013,179.65,181.67,179.04,179.21,4318185
11/1/2013,179.81,180.339,178.88,179.23,3644628
11/4/2013,179.9,180.8,179.34,180.27,3484345
11/5/2013,179.54,179.8,177.71,177.85,6103386
11/6/2013,177.91,179.75,177.78,179.19,4560659
11/7/2013,179.6,181.39,179.6,180,5221281
11/8/2013,178.83,180.08,177.35,179.99,6275035
11/11/2013,180.19,183.39,180.04,182.88,5222299
11/12/2013,182.53,184.0487,182.26,183.07,4258623
11/13/2013,182.27,183.55,181.59,183.55,4711276
11/14/2013,180.48,183.2,179.66,182.21,6322676
11/15/2013,182.38,183.28,181.16,183.19,5179511
11/18/2013,183.52,184.99,183.27,184.47,5344864
11/19/2013,184.63,186.2,184.15,185.25,4577037
11/20/2013,185.22,186.24,184.645,185.19,3646117
11/21/2013,185.54,185.75,183.411,184.13,4459451
11/22/2013,183.5,184.99,179.92,181.3,7610518
11/25/2013,180.25,180.75,177.82,178.94,7162374
11/26/2013,178.67,178.94,177.31,177.31,5756174
11/27/2013,177.83,180.18,177.82,178.97,4596474
11/29/2013,179.21,180.76,179,179.68,2870500
12/2/2013,179.46,179.59,177.12,177.48,4561577
12/3/2013,177,178.23,175.64,176.08,5864045
12/4/2013,175.37,177.5,175.16,175.74,5267364
12/5/2013,176.15,176.86,175.28,176.08,4385041
12/6/2013,176.7,178,176.01,177.67,4741119
12/9/2013,177.99,178.152,176.83,177.46,3796620
12/10/2013,176.9,177.67,176.06,177.12,4128386
12/11/2013,177,177.76,175.1,175.2,4090438
12/12/2013,175.06,175.8,173.3,173.37,5671649
12/13/2013,173.52,174.379,172.73,172.8,4184836
12/16/2013,173.22,178.35,172.73,177.85,7521001
12/17/2013,177.36,177.49,175.12,175.76,5476405
12/18/2013,176.45,178.74,174.851,178.7,5698437
12/19/2013,177.88,180.54,177.88,180.22,5929584
12/20/2013,180.12,182,180.02,180.02,7655998
12/23/2013,181.05,182.93,180.61,182.23,4082821
12/24/2013,181.955,183.5,181.91,183.22,1613614
12/26/2013,183.56,185.56,183.51,185.35,3325841
12/27/2013,185.84,186.5,184.56,185.08,3382117
12/30/2013,185.32,186.7,184.67,186.41,3018594
12/31/2013,186.49,187.79,186.3,187.57,3620413
1/2/2014,187.21,187.4,185.2,185.53,4546809
1/3/2014,185.83,187.35,185.3,186.64,4064095
1/6/2014,187.15,187.355,185.3,186,4068105
1/7/2014,186.39,190.35,186.38,189.71,5934322
1/8/2014,189.33,189.4175,187.26,187.97,4604105
1/9/2014,189.02,189.5,186.55,187.38,4322284
1/10/2014,188.31,188.57,186.28,187.26,4023089
1/13/2014,186.26,186.95,183.86,184.16,5789107
1/14/2014,185.06,186.428,183.8818,185.92,4619509
1/15/2014,185.82,188.65,185.49,187.74,4829291
1/16/2014,187.53,188.99,186.8,188.76,4775167
1/17/2014,188.04,190.81,187.86,190.09,7671146
1/21/2014,190.23,190.39,186.79,188.43,11121410
1/22/2014,181.28,183.5,179.67,182.25,13800590
1/23/2014,181.43,183.72,180.71,182.73,6974334
1/24/2014,181.25,182.8141,179.64,179.64,6938768
1/27/2014,179.605,179.65,177.66,177.9,5209244
1/28/2014,178.05,178.45,176.16,176.85,5336989
1/29/2014,175.98,178.53,175.89,176.4,4971142
1/30/2014,177.17,177.86,176.36,177.36,4854397
1/31/2014,176.11,177.835,175.34,176.68,5195381
2/3/2014,176.02,176.02,172.72,172.9,7187767
2/4/2014,173.53,173.75,172.36,172.84,4351180
2/5/2014,172.19,174.97,172.19,174.24,4714375
2/6/2014,173.97,174.85,173.79,174.67,4292478
2/7/2014,175.64,177.56,175.07,177.25,4725647
2/10/2014,176.97,177.65,176.25,177.14,3544486
2/11/2014,176.81,180.39,176.8,179.7,4654207
2/12/2014,179.52,181.25,179.26,180.24,3984148
2/13/2014,178.22,182.36,177.86,181.84,4482761
2/14/2014,181.26,184.43,180.99,183.69,4665873
2/18/2014,183.18,184,182.32,183.19,4435484
2/19/2014,182.74,185.65,182.41,182.95,4671705
2/20/2014,182.96,184.8599,182.79,184.26,4968267
2/21/2014,184.25,185.71,182.62,182.79,5699331
2/24/2014,182.82,185.16,182.82,183.45,4595312
2/25/2014,183.52,184.6,182.88,183.23,3902332
2/26/2014,183.94,185.28,183.56,184.06,3740884
2/27/2014,183.83,185.95,183.81,185.27,3827965
2/28/2014,185.38,186.12,183.65,185.17,4668452
3/3/2014,183.33,184.64,182.82,184.26,3952704
3/4/2014,185.81,187.16,185.68,186.44,4734235
3/5/2014,186.57,187.95,186.4,187.14,3487359
3/6/2014,187.37,188.39,186.9,187.64,3817529
3/7/2014,188.35,188.92,187.18,187.68,4117826
3/10/2014,187.55,188.37,185.849,186.39,4594054
3/11/2014,187.41,188.45,186.04,186.76,4229679
3/12/2014,186.01,187.45,185.89,186.22,4833158
3/13/2014,186.41,187,183.71,183.9,4913208
3/14/2014,183.89,184.29,182.21,182.21,5490326
3/17/2014,182.66,186.35,182.66,185.81,4938754
3/18/2014,185.99,187.9,185.54,186.81,3961319
3/19/2014,185.6,186.7,183.5001,184.71,4323930
3/20/2014,184.47,188.26,184.17,187.9,5062629
3/21/2014,188.5,188.7,186.4,186.67,12535280
3/24/2014,187.43,189.44,187.37,188.25,5738492
3/25/2014,188.76,195.395,188.7,195.04,10912700
3/26/2014,194.98,195.63,191.96,192.62,6851772
3/27/2014,191.91,192.67,189.322,189.83,6767653
3/28/2014,189.94,192.62,189.11,190.45,5194443
3/31/2014,191.64,193.77,191.4,192.49,8537746
4/1/2014,193.12,195.13,192.78,194.5,5395346
4/2/2014,194.24,194.5,192.49,193.55,4924133
4/3/2014,193.2,193.38,192.35,192.69,4091060
4/4/2014,193.12,193.97,191.28,191.77,6090863
4/7/2014,191.72,195.309,191.57,194.52,6747080
4/8/2014,193.89,194.1675,192.6898,193.29,5125001
4/9/2014,193.88,197,193.6,196.64,5485124
4/10/2014,196.06,199.21,195.66,195.68,8425601
4/11/2014,195.04,197,194.27,195.19,4835214
4/14/2014,196.24,198.24,195.88,197.77,5433621
4/15/2014,195.98,197.41,195.42,197.02,5353177
4/16/2014,198.05,198.71,195,196.4,8527295
4/17/2014,187.25,190.7,187.01,190.01,11255490
4/21/2014,189.8,192.805,189.74,192.27,5425283
4/22/2014,192.01,193,191.2,192.15,3878619
4/23/2014,191.79,192.41,190.11,191.73,4736919
4/24/2014,192.22,192.22,190.03,190.22,4407352
4/25/2014,190.54,190.67,189.11,189.63,3871407
4/28/2014,191.14,193.99,190.58,193.14,5638334
4/29/2014,193.59,195.94,193.41,195.11,4626352
4/30/2014,194.38,196.86,194.35,196.47,4211284
5/1/2014,196.31,196.74,193.15,193.53,3675823
5/2/2014,193.75,193.84,191.25,191.44,3052953
5/5/2014,191.05,191.49,189.8,191.26,2222168
5/6/2014,190.93,190.95,189.25,190.03,3188706
5/7/2014,189.34,190.3,186.93,189.3,3821023
5/8/2014,189.16,190.57,188.23,188.91,2431945
5/9/2014,188.98,190.5854,188.37,190.08,2261739
5/12/2014,191.12,193.02,190.94,192.57,3778611
5/13/2014,192.79,193.03,191.76,192.19,2226997
5/14/2014,191.91,191.99,188.17,188.72,5255970
5/15/2014,189.07,189.08,186.18,186.46,4202556
5/16/2014,186.27,187.41,185.93,187.06,3949644
5/19/2014,186.61,187.13,186.04,187,3270670
5/20/2014,186.25,186.7,184.7,184.89,3032896
5/21/2014,185.85,187.16,184.95,186.39,2988348
5/22/2014,186.45,186.45,185.03,185.68,2218149
5/23/2014,185.84,186.14,185.3101,185.94,2563424
5/27/2014,184.8,185.65,183.93,184.78,4794501
5/28/2014,184.48,184.88,182.94,183.08,3724124
5/29/2014,183.64,183.78,182.33,183.76,2759978
5/30/2014,183.38,184.57,182.49,184.36,4620207
6/2/2014,184.76,186.2801,184.67,185.69,3204034
6/3/2014,185.55,185.76,184.12,184.37,2517123
6/4/2014,184.71,185.45,184.2,184.51,2376981
6/5/2014,184.66,186.09,183.92,185.98,2861974
6/6/2014,186.47,187.65,185.9,186.37,3296900
6/9/2014,186.22,187.64,185.96,186.22,2728403
6/10/2014,186.2,186.2199,183.82,184.29,4157062
6/11/2014,183.61,184.2,182.01,182.25,4065310
6/12/2014,182.48,182.55,180.91,181.22,4425491
6/13/2014,182,183,181.52,182.56,2778984
6/16/2014,182.4,182.71,181.235,182.35,3556218
6/17/2014,181.9,182.81,181.56,182.26,2460857
6/18/2014,182.04,183.61,181.79,183.6,3935653
6/19/2014,184.12,184.47,182.356,182.82,3551276
6/20/2014,182.59,182.67,181.4,181.55,10686830
6/23/2014,181.92,182.25,181,182.14,3231699
6/24/2014,181.5,183,180.65,180.88,3875453
6/25/2014,180.25,180.97,180.06,180.72,2763020
6/26/2014,180.87,181.37,179.27,180.37,3258470
6/27/2014,179.77,182.46,179.66,181.71,4575680
6/30/2014,181.33,181.93,180.26,181.27,4228836
7/1/2014,181.7,187.27,181.7,186.35,6644363
7/2/2014,186.34,188.99,186.17,188.39,5097199
7/3/2014,188.39,188.806,187.35,188.53,2422363
7/7/2014,187.61,188.27,187.44,188.04,2958947
7/8/2014,187.65,188.08,186.37,187.22,3135115
7/9/2014,187.68,188.9,186.89,188.42,3309559
7/10/2014,186.44,188.05,186.21,187.7,3177816
7/11/2014,187.73,188.35,186.705,188,2403840
7/14/2014,188.55,190.44,188.53,189.86,4502202
7/15/2014,189.54,190.08,188.21,188.49,4873452
7/16/2014,192.24,193.36,190.76,192.36,7815648
7/17/2014,192.36,195.95,192,192.49,8872269
7/18/2014,191.96,193.44,190,192.5,8169325
7/21/2014,191.3,191.7,189.25,190.85,4154740
7/22/2014,191.59,194.72,191.56,194.09,4853041
7/23/2014,194.11,194.9,193.57,193.63,3584465
7/24/2014,193.95,195.62,193.75,195.24,3612656
7/25/2014,195.3,195.9,193.7901,194.4,3376455
7/28/2014,194.3,196.4,193.65,195.78,3242443
7/29/2014,195.3,195.89,194.54,194.57,3264409
7/30/2014,195.2,195.99,192.9,194,3945601
7/31/2014,192.84,194.29,191.54,191.67,4208005
8/1/2014,190.5,191.5,188.86,189.15,5181080
8/4/2014,189.35,189.95,188.6,189.64,2125935
8/5/2014,188.75,189.196,186.44,187.1,3307945
8/6/2014,185.36,186.88,184.44,185.97,3847046
8/7/2014,186.64,186.68,183.58,184.3,2708935
8/8/2014,184.4,186.67,183.58,186.63,2781936
8/11/2014,187.81,188.36,186.28,187.47,2527208
8/12/2014,187.45,188.69,186.81,187.34,1858635
8/13/2014,188,188.48,187.37,187.95,1797016
8/14/2014,187.57,188.17,186.93,187.88,1929581
8/15/2014,187.85,188.88,186.79,187.38,2815822
8/18/2014,188.1,189.81,187.76,189.36,2420398
8/19/2014,190.04,190.25,189.36,190.07,2040117
8/20/2014,189.86,190.39,189.25,190.1,2177702
8/21/2014,190.9,192.07,190.5,191.23,2497985
8/22/2014,190.77,191.88,190.29,190.41,1940434
8/25/2014,191.39,191.81,190.71,191.16,1726100
8/26/2014,191.02,193.53,191.02,192.99,3175399
8/27/2014,193.03,194.133,191.56,192.25,2190285
8/28/2014,191.47,192.2986,190.66,192,1503582
8/29/2014,192.28,192.75,191.14,192.3,2911097
9/2/2014,192.68,192.97,190.93,191.56,2679659
9/3/2014,192.39,192.95,191.86,191.95,1824378
9/4/2014,191.69,192.69,190.06,190.68,2868754
9/5/2014,190.53,191.75,190.09,191.2,2261215
9/8/2014,190.75,191.2,189.51,190.14,2525626
9/9/2014,190.34,190.74,189.78,189.99,2403631
9/10/2014,190.12,192.15,190.1,191.54,2765324
9/11/2014,191.08,192.78,190.12,191.72,2299390
9/12/2014,191.47,191.6,190.57,191.28,2900967
9/15/2014,191.42,192.49,190.58,191.81,2457803
9/16/2014,191.25,193.57,190.82,192.96,2561528
9/17/2014,193.22,193.64,192.3,192.8,3214117
9/18/2014,192.79,194.13,192.71,193.75,2963446
9/19/2014,194.54,195,193.19,194,8854514
9/22/2014,193.72,194.14,192.63,193.11,3317962
9/23/2014,192.75,193.07,191.52,191.62,3301797
9/24/2014,191,192.45,189.88,192.31,3082594
9/25/2014,192.05,192.5,188.97,189.01,4158816
9/26/2014,188.93,190.33,188.61,190.06,2494024
9/29/2014,188.51,189.96,188.12,189.64,2344723
9/30/2014,189.64,190.85,189.15,189.83,2932556
10/1/2014,189.91,190.4,186.79,187.17,3723192
10/2/2014,187.66,187.78,186.24,186.91,2283619
10/3/2014,188.11,189.37,187.56,188.67,3071521
10/6/2014,189.69,190.89,188.71,189.04,2100191
10/7/2014,187.77,188.12,185.54,185.71,2994065
10/8/2014,185.97,189.6,185.61,189.36,2985329
10/9/2014,189.12,189.5,186.09,186.42,2625609
10/10/2014,185.86,187.74,185.1,185.93,5090345
10/13/2014,185.49,186.65,183.42,183.52,3599924
10/14/2014,184.89,185.72,183.59,183.8,3924974
10/15/2014,182.46,183.79,178.7488,181.75,6897656
10/16/2014,179.8,181.48,178.69,179.84,5578683
10/17/2014,181.24,182.84,180.22,182.05,4354442
10/20/2014,166.845,170.331,166.69,169.1,23416510
10/21/2014,166.4,166.68,161.68,163.23,20953609
10/22/2014,162.41,165.41,161.1,161.79,11091420
10/23/2014,162.12,162.83,161.54,162.18,7600270
10/24/2014,162.08,162.44,161.45,162.08,6652379
10/27/2014,162,162.91,161.81,161.87,4989437
10/28/2014,162,163.6,161.8,163.6,7896863
10/29/2014,164.33,164.615,162.76,163.46,4741689
10/30/2014,163.5,164.62,163.02,164.35,3895979
10/31/2014,165.48,165.59,163.6165,164.4,5818375
11/3/2014,164.25,164.54,163.375,164.36,4690274
11/4/2014,164.34,164.36,162.24,162.65,4247079
11/5/2014,163.13,163.54,161.56,161.82,4104747
11/6/2014,161.28,161.53,160.05,161.46,4067641
11/7/2014,161.42,162.2069,160.85,162.07,3494803
11/10/2014,161.9,164.47,161.61,163.49,4958236
11/11/2014,163.7,163.9,162.6,163.3,3535694
11/12/2014,162.28,163,161.76,161.92,3378229
11/13/2014,162,162.8,161.8,162.79,3239726
11/14/2014,162.1,164.49,161.69,164.16,4978415
11/17/2014,164.16,164.97,163.72,164.16,4798933
11/18/2014,164.73,164.75,161.89,161.89,5412495
11/19/2014,162.05,162.1,160.96,161.43,3802631
11/20/2014,160.95,161.5,159.8,160.64,4183102
11/21/2014,161.83,161.95,160.75,160.92,4076875
11/24/2014,161.54,163.86,161.06,162.15,6619032
11/25/2014,162.65,163.5,161.56,161.76,4062378
11/26/2014,161.93,162.1,161.01,161.95,3967223
11/28/2014,162.75,163.37,161.44,162.17,2405512
12/1/2014,161.64,163.315,161.35,161.54,4168384
12/2/2014,162.47,162.73,161.64,162.67,3465747
12/3/2014,162.47,164.52,162,164.52,6434994
12/4/2014,164.01,164.5,163.01,164.05,3862916
12/5/2014,163.61,164.5,162.91,163.27,3013500
12/8/2014,163.29,163.29,161.54,161.86,2851383
12/9/2014,160.84,163.02,160.8,162.99,3865905
12/10/2014,163.01,163.33,160.03,160.51,4082384
12/11/2014,160.82,162.93,160.52,161.07,3989571
12/12/2014,160.25,160.5,155.33,155.38,8611748
12/15/2014,155.93,156.739,152.84,153.06,6500311
12/16/2014,152.03,154.89,150.5,151.41,6782593
12/17/2014,151.52,153.308,151.11,151.93,5139465
12/18/2014,153.58,157.68,153.3,157.68,7302356
12/19/2014,157.49,160.41,157.49,158.51,8864850
12/22/2014,158.33,161.91,158.33,161.44,4682509
12/23/2014,162.23,162.9,161.61,162.24,4044220
12/24/2014,162.88,162.99,161.61,161.82,1869977
12/26/2014,162.27,163.09,162.01,162.34,1912310
12/29/2014,162,162.34,159.45,160.51,3331833
12/30/2014,160.02,160.82,159.79,160.05,2829904
12/31/2014,160.41,161.5,160.38,160.44,4011909
1/2/2015,161.31,163.31,161,162.06,5525466
1/5/2015,161.27,161.27,159.19,159.51,4880389
1/6/2015,159.67,159.96,155.17,156.07,6146712
1/7/2015,157.2,157.2,154.03,155.05,4701839
1/8/2015,156.24,159.044,155.55,158.42,4241113
1/9/2015,158.42,160.34,157.25,159.11,4488347
1/12/2015,159,159.25,155.76,156.44,4187638
1/13/2015,157.26,159.97,155.68,156.81,4377510
1/14/2015,154.86,156.49,153.74,155.8,4690294
1/15/2015,156.69,156.97,154.16,154.57,4251723
1/16/2015,153.82,157.63,153.82,157.14,5756041
1/20/2015,156.7,157.33,154.03,156.95,8392773
1/21/2015,153.03,154.5,151.07,152.09,11897120
1/22/2015,151.94,155.72,151.76,155.39,6120113
1/23/2015,155.03,157.6,154.89,155.87,4834847
1/26/2015,158.26,159.46,155.77,156.36,7888143
1/27/2015,154.94,155.09,152.59,153.67,5659568
1/28/2015,154,154.53,151.55,151.55,4495933
1/29/2015,151.38,155.58,149.52,155.48,8320847
1/30/2015,153.91,155.24,153.04,153.31,6563570
2/2/2015,154,154.66,151.51,154.66,4712247
2/3/2015,154.75,158.6,154.75,158.47,5539406
2/4/2015,157.21,158.71,156.7,156.96,3678459
2/5/2015,157.29,158.59,157.1501,157.91,5253637
2/6/2015,157.34,158.08,156.23,156.72,3256452
2/9/2015,156,157.5,155.4,155.75,3057726
2/10/2015,156.74,158.56,155.08,158.56,4440614
2/11/2015,157.76,159.09,157.17,158.2,3626658
2/12/2015,158.72,159.5,158.09,158.52,3333063
2/13/2015,158.78,160.8,158.64,160.4,3706919
2/17/2015,159.75,161.41,159.73,160.96,2894508
2/18/2015,161.86,162.47,160.64,162.19,4358385
2/19/2015,162.05,164.49,161.44,163.89,3504380
2/20/2015,163.64,164.34,162.09,163.65,3352982
2/23/2015,164.23,164.4,162.5,162.91,2714434
2/24/2015,162.49,164.99,161.51,164.83,4701626
2/25/2015,164.94,164.96,162.58,162.81,4004559
2/26/2015,163.74,164.14,159.77,160.87,7110772
2/27/2015,161.05,162.29,160.16,161.94,4410037
3/2/2015,161.68,161.89,159.8101,160.48,5917862
3/3/2015,160.27,161.75,160,161.03,3234401
3/4/2015,160.54,160.56,158.72,159.42,3633635
3/5/2015,159.86,161.5,159.703,161.18,3791660
3/6/2015,160.19,161.44,158.06,158.5,4540174
3/9/2015,158.2,161.15,158.2,160.77,5193874
3/10/2015,159.6,160.23,157.81,157.81,4600968
3/11/2015,158.57,159.14,155.935,156.8,5709890
3/12/2015,156.27,158.72,156.27,157.98,4567346
3/13/2015,157.46,157.52,153.4,154.28,6064120
3/16/2015,155.05,157.09,154.8,157.08,3749638
3/17/2015,156.2,157.29,155.37,156.96,3311943
3/18/2015,156.85,160.7,155.8,159.81,5738827
3/19/2015,159.7,160.92,158.81,159.81,3878559
3/20/2015,160.95,163,160.35,162.88,9006417
3/23/2015,162.77,165.35,162.73,164.63,5930127
3/24/2015,164.79,164.89,162.9,163,4346145
3/25/2015,163.08,163.08,159.2,159.2,5428930
3/26/2015,159.27,161.25,158.91,160.59,4396024
3/27/2015,160.79,160.9,159.23,160.4,3477923
3/30/2015,161.31,163.6,161.25,162.67,4138018
3/31/2015,161.08,162.33,160.4,160.5,4255368
4/1/2015,160.23,160.62,158.39,159.18,3700791
4/2/2015,159.52,162.54,158.89,160.45,4671578
4/6/2015,159.69,162.8,158.702,162.04,3465682
4/7/2015,161.67,163.84,161.62,162.07,3147975
4/8/2015,161.72,163.55,161.01,161.85,2524323
4/9/2015,161.7,162.47,160.72,162.34,2263490
4/10/2015,162.34,163.33,161.25,162.86,2515703
4/13/2015,162.37,164,162.36,162.38,3868911
4/14/2015,162.42,162.7352,160.79,162.3,2719287
4/15/2015,162.63,164.96,162.5,164.13,3498756
4/16/2015,163.31,163.98,162.54,163.13,3136947
4/17/2015,161.75,161.86,160.03,160.67,4314432
4/20/2015,162.1,166.64,161.9,166.16,9609204
4/21/2015,166.07,167.38,164.05,164.26,9683592
4/22/2015,164.39,166,162.89,165.36,4024789
4/23/2015,165.23,171.91,165.14,170.24,8235607
4/24/2015,170.23,170.85,168.74,169.78,3888439
4/27/2015,170.89,171.49,170.3,170.73,3168575
4/28/2015,170.83,174.69,170.02,173.92,5816654
4/29/2015,173.4,175.1303,172.8,174.4,4518381
4/30/2015,173.77,174.28,170.3,171.29,5062913
5/1/2015,173.2,174,172.42,173.67,3312052
5/4/2015,174.47,176.3,173.7,173.97,4027978
5/5/2015,173.51,174.23,171.96,173.08,3593620
5/6/2015,172.9,174.05,168.86,170.05,3612606
5/7/2015,169.63,171.98,169.04,170.99,2472687
5/8/2015,172.94,173.33,172.24,172.68,3092602
5/11/2015,172.65,172.99,170.86,171.12,2661030
5/12/2015,170.55,171.4899,168.84,170.55,2962412
5/13/2015,171.24,172.74,170.75,172.28,2457521
5/14/2015,173.5,174.4,173.22,174.05,2439070
5/15/2015,173.91,174.41,172.6,173.26,2916579
5/18/2015,173.44,173.49,172.3,173.06,1970630
5/19/2015,172.97,173.75,171.93,173.48,2523002
5/20/2015,173.33,174.44,172.46,173.76,2300693
5/21/2015,173.32,174.14,173.035,173.34,2295596
5/22/2015,173.04,173.39,172.19,172.22,2849692
5/26/2015,172.11,172.12,169.13,170.13,3854170
5/27/2015,171.16,172.48,170.49,172,2764378
5/28/2015,171.45,171.84,170.66,171.71,1731372
5/29/2015,171.35,171.35,169.65,169.65,4091981
6/1/2015,170.21,171.04,169.03,170.18,2985479
6/2/2015,169.66,170.45,168.43,169.65,2571862
6/3/2015,170.5,171.5601,169.63,169.92,2131031
6/4/2015,169.53,170.6,167.93,168.38,3079334
6/5/2015,168.25,168.9103,167.2,167.4,3100505
6/8/2015,167.17,167.28,165.02,165.34,3758726
6/9/2015,165.34,166.02,163.37,165.68,3395901
6/10/2015,166.49,169.39,166.06,168.92,4680545
6/11/2015,169.26,170.44,168.54,168.78,3464013
6/12/2015,168.23,168.3,166.69,166.99,3065085
6/15/2015,165.33,166.44,164.25,166.26,4245657
6/16/2015,166.33,167.4,165.91,166.84,3249842
6/17/2015,167,167.8476,166.1,167.17,2862993
6/18/2015,167.05,168.72,167.05,168.25,3330864
6/19/2015,167.62,168.42,166.77,166.99,7073984
6/22/2015,167.65,168.34,167.2,167.73,2335796
6/23/2015,168.38,169.97,167.573,168.62,3701637
6/24/2015,168.71,168.84,166.8301,166.97,3548093
6/25/2015,167.8,168.13,166.08,166.08,2408885
6/26/2015,166.23,166.8116,165.23,165.46,8945985
6/29/2015,163.92,165.35,162.89,162.97,3314684
6/30/2015,163.99,164,162.12,162.66,3597288
7/1/2015,163.97,165.61,163.6,164.49,3214547
