Date, Open, High, Low, Close, Volume
1/11/2012,97.94,100.62,97.5,99.76,7222920
1/12/2012,100.56,101.4541,98.26,101.21,6862030
1/13/2012,98,99.43,97,98.96,7616712
1/17/2012,98.62,101.84,96.95,97.68,8048412
1/18/2012,99,105.83,97.8,104.31,17968061
1/19/2012,106.25,108.3,104.88,107.68,11482000
1/20/2012,107.32,109.43,106.6,108.74,8446120
1/23/2012,108.49,110.9,107.52,108.19,7093156
1/24/2012,106.79,109.1,106.25,108.87,4547272
1/25/2012,106.23,108.95,105.93,108.27,7928608
1/26/2012,108.61,110.3,108.03,108.56,6911788
1/27/2012,107.77,112.2,107.62,111.77,8410002
1/30/2012,110.37,110.42,108.77,109.73,6362936
1/31/2012,110.69,112.5,109.16,111.47,8029411
2/1/2012,112.61,116.65,111.61,113.45,11336390
2/2/2012,114.34,115.41,112.7078,113.39,6625837
2/3/2012,115.61,117.57,115.4,117.53,7457120
2/6/2012,116.39,117.6,116.3301,117.39,3423769
2/7/2012,116.77,116.9791,115.308,115.98,5728328
2/8/2012,116.61,117.04,114.54,116.15,4958141
2/9/2012,117.19,117.39,115.05,115.88,4770123
2/10/2012,114.52,115.66,113.26,114.12,5850844
2/13/2012,115.86,116.07,113.98,114.53,3993092
2/14/2012,113.66,113.85,111.4,112.87,4871945
2/15/2012,113.28,115.25,112.91,113.17,6117405
2/16/2012,112.45,114.98,111.62,114.74,6374429
2/17/2012,115.46,116.65,114.83,115.91,5186297
2/21/2012,116.22,117.91,115.93,116.63,5321174
2/22/2012,116.22,117.14,114.29,114.36,4509569
2/23/2012,114.62,115.8244,113.22,115.8,5610186
2/24/2012,116.32,116.97,115.11,115.87,4878012
2/27/2012,114.52,116.65,113.94,116.23,4371086
2/28/2012,116,118.66,115.25,117.11,6452990
2/29/2012,116.51,118.13,115.14,115.14,6651579
3/1/2012,115.97,121.24,115.84,121.13,10491270
3/2/2012,121.41,122.18,119.86,119.96,7047575
3/5/2012,119.6,119.95,117.51,118.63,5618936
3/6/2012,116.12,116.24,113.11,113.67,8161606
3/7/2012,114.66,116.73,114.29,116.4,5600186
3/8/2012,117.73,118.68,116.08,117.17,4784649
3/9/2012,117.62,118.49,116.24,117.29,5000542
3/12/2012,117.7,117.87,116.28,116.99,4060603
3/13/2012,118.4,124.85,118.4,124.54,11891580
3/14/2012,124.52,124.87,119.82,120.37,14838750
3/15/2012,121.73,123.55,120.12,123.06,7246662
3/16/2012,123.1,123.5,121.06,122.93,7427571
3/19/2012,122.93,126,122.2,124.3,8021161
3/20/2012,123.49,127.86,123.26,126.02,8247670
3/21/2012,126.68,127.51,124.51,125.99,4820704
3/22/2012,124.79,125.57,124.09,124.74,5029001
3/23/2012,125.86,126.8,124.51,126.18,5161023
3/26/2012,127.26,128.2099,126.44,128.07,4443975
3/27/2012,128.59,128.72,126.2,126.33,5447816
3/28/2012,126.1,127.24,124.09,126.36,5192885
3/29/2012,125.66,126.6,122.89,123.76,5538924
3/30/2012,124.69,125.47,122.925,124.37,4654018
4/2/2012,124.14,125.54,123.38,124.9,4084918
4/3/2012,124.32,124.4299,121.7,122.71,5598486
4/4/2012,120.82,121.632,119.862,119.96,5635107
4/5/2012,119.45,120.59,117.63,118,6104426
4/9/2012,116.06,117.99,115.67,117.02,4049443
